polozenie gresu na podlodze kuchnia|m2	Podłogi	m2	Położenie gresu na podłodze kuchnia [stary arkusz]
polozenie gresu na podlodze przedpokoj|m2	Podłogi	m2	Położenie gresu na podłodze przedpokój [stary arkusz]
polozenie gresu na podlodze w wiatrolapie wg. projektu|m2	Podłogi	m2	Położenie gresu na podłodze w wiatrołapie wg projektu [stary arkusz]
polozenie gresu napodlodze przedpokoj 120x60|m2	Podłogi	m2	Położenie gresu na podłodze przedpokój 120x60 [stary arkusz]
polozenie gresu standard na podlodze + kuchnia i przedpokoj|m2	Podłogi	m2	Położenie gresu standard na podłodze + kuchnia i przedpokój [stary arkusz]
polozenie plytek na podlodze pokoj pani joanny,korytaz,pokoj dzienny 20x20|m2	Podłogi	m2	Położenie płytek na podłodze pokój, korytarz, pokój dzienny 20x20 [stary arkusz]
polozenie plytek na podlodze spizarnia,garag,kotlownia,|m2	Podłogi	m2	Położenie płytek na podłodze spiżarnia, garaż, kotłownia [stary arkusz]
polozenie plytek na podlodze wiatrolap 20x20 +20x6|m2	Podłogi	m2	Położenie płytek na podłodze wiatrołap 20x20 + 20x6 [stary arkusz]
polozenie trawertynu na podlodze parter|m2	Podłogi	m2	Położenie trawertynu na podłodze parter [stary arkusz]
posadzki z mikrocementu bez mikrocementu. tutaj musimy wybrac odpowiedni, ktory bedzie sie nadawal na duze natezenie ruchu. pracowalem na kilku roznych mikrocementach, wiec temat do dyskusji.|m2	Podłogi	m2	Posadzki z mikrocementu bez mikrocementu. Trzeba wybrać odpowiedni, który będzie się nadawał na duże natężenie ruchu - temat do dyskusji [stary arkusz]
probki kolorow - w sumie 2 dni ekstra dla ekipy. policzyli mi 1000 zl za to.|kp	Podłogi	kpl	Próbki kolorów - w sumie 2 dni ekstra dla ekipy [stary arkusz]
przemalowanie stopni i podstopni ?? trzeba ustalic dokladnie zakres pracy, bo ponoc nie wymagaja cyklinowania.|~	Podłogi	szt	Przemalowanie stopni i podstopni - trzeba ustalić dokładnie zakres pracy, bo ponoć nie wymagają cyklinowania [stary arkusz]
rowne ciecia podlog do laczen bez listew|kpl	Podłogi	kpl	Równe cięcia podłóg do łączeń bez listew [stary arkusz]
silikonowanie cwiercwalkow + silikonowanie laczen podlog|mb	Podłogi	mb	Silikonowanie ćwierćwałków + silikonowanie łączeń podłóg [stary arkusz]
silikonowanie naroznikow|mb	Podłogi	mb	Silikonowanie narożników [stary arkusz]
szlifowanie + malowanie 2x podlogi na antresoli|m2	Podłogi	m2	Szlifowanie + malowanie 2x podłogi na antresoli [stary arkusz]
szlifowanie plytek przy odplywie|mb	Podłogi	mb	Szlifowanie płytek przy odpływie [stary arkusz]
szpachlowanie rur klejem przed wylewka|m2	Podłogi	m2	Szpachlowanie rur klejem przed wylewką [stary arkusz]
szycie delatacji|mb	Podłogi	mb	Szycie dylatacji [stary arkusz]
szycie dylatacji|mb	Podłogi	mb	Szycie dylatacji [stary arkusz]
szycie dylatacji dyblami|mb	Podłogi	mb	Szycie dylatacji dyblami [stary arkusz]
szycie popekanej posadzki|mb	Podłogi	mb	Szycie popękanej posadzki [stary arkusz]
ukladanie paneli laminowanych jodelka|m2	Podłogi	m2	Układanie paneli laminowanych jodełką [stary arkusz]
ukladanie paneli laminowanych niski stopien skomplikowania prac|m2	Podłogi	m2	Układanie paneli laminowanych niski stopień skomplikowania prac
ukladanie paneli winylowych jodelka na klej - zostaje ta sama cena, klej wliczony|m2	Podłogi	m2	Układanie paneli winylowych jodełka na klej - zostaje ta sama cena, klej wliczony [stary arkusz]
ukladanie paneli winylowych klejonych jodelka|m2	Podłogi	m2	Układanie paneli winylowych klejonych jodełka [stary arkusz]
ukladanie paneli winylowych niski stopien skomplikowania prac|m2	Podłogi	m2	Układanie paneli winylowych niski stopień skomplikowania prac
ukladanie paneli winylowych wysoki stopien skomplikowania prac - jodelka, dylatacji.|m2	Podłogi	m2	Układanie paneli winylowych wysoki stopień skomplikowania prac - jodełka, dylatacje [stary arkusz]
ukladanie paneli winylowych wysoki stopien skomplikowania prac, jodelka|m2	Podłogi	m2	Układanie paneli winylowych wysoki stopień skomplikowania prac, jodełka [stary arkusz]
ukladanie parkietu|m2	Podłogi	m2	Układanie parkietu
ukladanie parkietu + szlifowanie parkietu i lakierowanie + przygotowanie podloza, wyrownanie i szlifowanie|m2	Podłogi	m2	Układanie parkietu + szlifowanie parkietu i lakierowanie + przygotowanie podłoża, wyrównanie i szlifowanie [stary arkusz]
ukladanie parkietu jodelka - wysoki stopien skomplikowania prac.|m2	Podłogi	m2	Układanie parkietu jodełka - wysoki stopień skomplikowania prac [stary arkusz]
ukladanie parkietu mijanka|m2	Podłogi	m2	Układanie parkietu mijanka [stary arkusz]
ukladanie parkietu z gruntowaniem|m2	Podłogi	m2	Układanie parkietu z gruntowaniem [stary arkusz]
uzupelnianie posadzki - 60cm pasek wylewka + styropian + dylatacja|kpl	Podłogi	kpl	Uzupełnianie posadzki - 60 cm pasek wylewka + styropian + dylatacja [stary arkusz]
uzupelnianie posadzki po wyburzeniach|mb	Podłogi	mb	Uzupełnianie posadzki po wyburzeniach
uzupelnienie wylewki korytarz|kpl	Podłogi	kpl	Uzupełnienie wylewki korytarz [stary arkusz]
warstwy wyrownawcze i wygladzajace - grunt dyspersyjny z piaskiem kwarcowym|m2	Podłogi	m2	Warstwy wyrównawcze i wygładzające - grunt dyspersyjny z piaskiem kwarcowym [stary arkusz]
warstwy wyrownawcze pod posadzki z zaprawy cementowej grubosci 20 mm zatarte na gladko|kpl	Podłogi	kpl	Warstwy wyrównawcze pod posadzki z zaprawy cementowej grubości 20 mm zatarte na gładko [stary arkusz]
wykonanie wylewki pod drzwiami wejsciowymi|kpl	Podłogi	kpl	Wykonanie wylewki pod drzwiami wejściowymi [stary arkusz]
wylewka betonowa ok 3-5cm|kpl	Podłogi	kpl	Wylewka betonowa ok. 3-5 cm
wylewka betonowa ok 3-5cm|m2	Podłogi	m2	Wylewka betonowa ok. 3-5 cm [stary arkusz]
wylewka mixokret na calosci 123,69|kpl	Podłogi	kpl	Wylewka mixokret na całości 123,69 [stary arkusz]
wylewka samopoziomujaca lazienka do 5mm|m2	Podłogi	m2	Wylewka samopoziomująca łazienka do 5 mm [stary arkusz]
wylewka samopoziomujaca w calym mieszkaniu do 12-19mm|m2	Podłogi	m2	Wylewka samopoziomująca w całym mieszkaniu do 12-19 mm [stary arkusz]
wylewka samopoziomujaca w calym mieszkaniu do 3mm - tylko wyrownanie pod panele bez wylewania zeby zrownac sie z glazura, z wariantem, ze podloga w lazience bedzie obnizona.|m2	Podłogi	m2	Wylewka samopoziomująca w całym mieszkaniu do 3 mm - tylko wyrównanie pod panele bez wylewania, żeby zrównać się z glazurą, z wariantem, że podłoga w łazience będzie obniżona [stary arkusz]
wylewka samopoziomujaca w calym mieszkaniu do 5mm|m2	Podłogi	m2	Wylewka samopoziomująca w całym mieszkaniu do 5 mm
wylewka samopoziomujaca w calym mieszkaniu do 8mm|m2	Podłogi	m2	Wylewka samopoziomująca w całym mieszkaniu do 8 mm [stary arkusz]
zalanie bruzd w wylewce|mb	Podłogi	mb	Zalanie bruzd w wylewce [stary arkusz]
- wykonanie gniazdka na korytarzu na dole|~	Prace dodatkowe	szt	Wykonanie gniazdka na korytarzu na dole [stary arkusz]
- wykonanie wneki (poleczki) w karton-gips nad wanna|~	Prace dodatkowe	szt	Wykonanie wnęki (półeczki) w karton-gipsie nad wanną [stary arkusz]
bialy montaz baterii podtynkowej do wanny/prysznica razem ze sluchawka i deszczownica pralnia|kpl	Prace dodatkowe	kpl	Biały montaż baterii podtynkowej do wanny/prysznica razem ze słuchawką i deszczownicą pralnia [stary arkusz]
czyste ciecie plytki|mb	Prace dodatkowe	mb	Czyste cięcie płytki [stary arkusz]
czyszczenie drzwi, okna itp z mikrocementu|kpl	Prace dodatkowe	kpl	Czyszczenie drzwi, okien itp. z mikrocementu [stary arkusz]
czyszczenie spoin i akrylwanie w lazience|mb	Prace dodatkowe	mb	Czyszczenie spoin i akrylowanie w łazience [stary arkusz]
demontaz cokolu + dociecie|szt	Prace dodatkowe	szt	Demontaż cokołu + docięcie [stary arkusz]
demontaz daszka balkon|szt	Prace dodatkowe	szt	Demontaż daszka balkon [stary arkusz]
demontaz kasety, odkrecenie gk, przerobka sciany, montaz plyty|kpl	Prace dodatkowe	kpl	Demontaż kasety, odkręcenie GK, przeróbka ściany, montaż płyty [stary arkusz]
demontaz kominka|kpl	Prace dodatkowe	kpl	Demontaż kominka [stary arkusz]
demontaz kuchni bez zniszczenia|kpl	Prace dodatkowe	kpl	Demontaż kuchni bez zniszczenia [stary arkusz]
demontaz pcv z podlogi|m2	Prace dodatkowe	m2	Demontaż PCV z podłogi [stary arkusz]
demontaz plastikowej zabudowy na balkonie|kpl	Prace dodatkowe	kpl	Demontaż plastikowej zabudowy na balkonie [stary arkusz]
demontaz rur metalowych|kpl	Prace dodatkowe	kpl	Demontaż rur metalowych [stary arkusz]
dodatek wykonanie odplywu liniowego, styorpian, farmacell|kpl	Prace dodatkowe	kpl	Dodatek wykonanie odpływu liniowego, styropian, fermacell [stary arkusz]
dodatek za ciecie plytek na dworzu|kpl	Prace dodatkowe	kpl	Dodatek za cięcie płytek na dworze [stary arkusz]
dodatek za plyty akustyczne|m2	Prace dodatkowe	m2	Dodatek za płyty akustyczne [stary arkusz]
dodatek za prace na wysokosciach|kpl	Prace dodatkowe	kpl	Dodatek za prace na wysokościach [stary arkusz]
dodatek za przyklejenie tasmy wygluszajacej + obcinanie stropianu przy podlodze|m2	Prace dodatkowe	m2	Dodatek za przyklejenie taśmy wygłuszającej + obcinanie styropianu przy podłodze [stary arkusz]
dodatek za tynkowanie do 5cm|m2	Prace dodatkowe	m2	Dodatek za tynkowanie do 5 cm [stary arkusz]
dodatek za wniesenie duzej ilosci materialow|kpl	Prace dodatkowe	kpl	Dodatek za wniesienie dużej ilości materiałów [stary arkusz]
dodatkowe fronty meblowe|kpl	Prace dodatkowe	kpl	Dodatkowe fronty meblowe [stary arkusz]
dojazdy do sklepu + zakupy + zwroty|kpl	Prace dodatkowe	kpl	Dojazdy do sklepu + zakupy + zwroty [stary arkusz]
doklejenie plytki na odplyw liniowy|kpl	Prace dodatkowe	kpl	Doklejenie płytki na odpływ liniowy [stary arkusz]
dopasowanie otworow drzwi|szt	Prace dodatkowe	szt	Dopasowanie otworów drzwi [stary arkusz]
dopasowanie paneli do oscieznic|kpl	Prace dodatkowe	kpl	Dopasowanie paneli do ościeżnic [stary arkusz]
doprowadzenie kabla do rolet zewnetrznych + przebicie|kpl	Prace dodatkowe	kpl	Doprowadzenie kabla do rolet zewnętrznych + przebicie [stary arkusz]
doprowadzenie kabli do garazu + otwory|kpl	Prace dodatkowe	kpl	Doprowadzenie kabli do garażu + otwory [stary arkusz]
dostawa farby przez adama - czas/paliwo- cena taka sama jak hurtownia bierze, za dostawe|szt	Prace dodatkowe	szt	Dostawa farby - czas/paliwo - cena taka sama jak bierze hurtownia, za dostawę [stary arkusz]
dostosowanie otworow drzwiowych do zamowionych drzwi cena do ustalenia|kpl	Prace dodatkowe	kpl	Dostosowanie otworów drzwiowych do zamówionych drzwi, cena do ustalenia [stary arkusz]
folia paroizolacijna sciany i sufity + silikon dookola na scianach|m2	Prace dodatkowe	m2	Folia paroizolacyjna ściany i sufity + silikon dookoła na ścianach [stary arkusz]
frezowanie belki i zwmocnienie pod montaz schodow|szt	Prace dodatkowe	szt	Frezowanie belki i wzmocnienie pod montaż schodów [stary arkusz]
gladz po plytach miedzy belki stropowe + grunt|mb	Prace dodatkowe	mb	Gładź po płytach między belkami stropowymi + grunt [stary arkusz]
gladzie klatka schodowa dodatek do m2 jezeli dostep utrudniony|m2	Prace dodatkowe	m2	Gładzie klatka schodowa dodatek do m2 jeżeli dostęp utrudniony [stary arkusz]
hydroizolacja cementowa balkon|m2	Prace dodatkowe	m2	Hydroizolacja cementowa balkon [stary arkusz]
hydroizolacja na balkonie|m2	Prace dodatkowe	m2	Hydroizolacja na balkonie [stary arkusz]
hydroizolacja w kotlowni|m2	Prace dodatkowe	m2	Hydroizolacja w kotłowni [stary arkusz]
izolacja fundamentow dysperbitem|kpl	Prace dodatkowe	kpl	Izolacja fundamentów dysperbitem [stary arkusz]
klejenie maty kompensacyjnej|mb	Prace dodatkowe	mb	Klejenie maty kompensacyjnej [stary arkusz]
kuchnia z montazem - bez sprzetu agd|kpl	Prace dodatkowe	kpl	Kuchnia z montażem - bez sprzętu AGD [stary arkusz]
listwa pod okno cwiercwalek|mb	Prace dodatkowe	mb	Listwa pod okno ćwierćwałek [stary arkusz]
malowanie balkonu z drobnymi poprawkami|m2	Prace dodatkowe	m2	Malowanie balkonu z drobnymi poprawkami [stary arkusz]
malowanie barierek|mb	Prace dodatkowe	mb	Malowanie barierek [stary arkusz]
malowanie drzwi|szt	Prace dodatkowe	szt	Malowanie drzwi [stary arkusz]
malowanie futryn drzwi wejsciowych * duzo obklejania i rzezbienia*|kpl	Prace dodatkowe	kpl	Malowanie futryn drzwi wejściowych (dużo obklejania i rzeźbienia) [stary arkusz]
malowanie listew przypodlogowych|mb	Prace dodatkowe	mb	Malowanie listew przypodłogowych [stary arkusz]
malowanie oscieznicy na bialo|kpl	Prace dodatkowe	kpl	Malowanie ościeżnicy na biało [stary arkusz]
malowanie rur i grzejnikow|kpl	Prace dodatkowe	kpl	Malowanie rur i grzejników [stary arkusz]
mechaniczne przebijanie otworow w scianach lub stropach z cegly o dlugosci przebicia do 1 ceg. - sr. rury do 40 mm|szt	Prace dodatkowe	szt	Mechaniczne przebijanie otworów w ścianach lub stropach z cegły o długości przebicia do 1 ceg. - śr. rury do 40 mm [stary arkusz]
mechaniczne przebijanie otworow w scianach lub stropach zelbetowych o dlugosci przebicia do 100cm - sr. rury do 60 mm|kpl	Prace dodatkowe	kpl	Mechaniczne przebijanie otworów w ścianach lub stropach żelbetowych o długości przebicia do 100 cm - śr. rury do 60 mm [stary arkusz]
montaz|~	Prace dodatkowe	szt	Montaż [stary arkusz]
montaz akcesorii, ktore musialy zostac zdemontowane przed malowaniem: polki, wieszaki, ramie na tv itp...|kpl	Prace dodatkowe	kpl	Montaż akcesoriów, które musiały zostać zdemontowane przed malowaniem: półki, wieszaki, ramię na TV itp. [stary arkusz]
montaz baterii prysznicowo/wannowej natynkowej pralnia|kpl	Prace dodatkowe	kpl	Montaż baterii prysznicowo-wannowej natynkowej pralnia [stary arkusz]
montaz belek w rogach do mocowania|mb	Prace dodatkowe	mb	Montaż belek w rogach do mocowania [stary arkusz]
montaz bezpiecznikow|szt	Prace dodatkowe	szt	Montaż bezpieczników [stary arkusz]
montaz boilera|kpl	Prace dodatkowe	kpl	Montaż boilera [stary arkusz]
montaz cwiercwalka|szt	Prace dodatkowe	szt	Montaż ćwierćwałka [stary arkusz]
montaz demontaz kratek wentylacyjnych|szt	Prace dodatkowe	szt	Montaż i demontaż kratek wentylacyjnych [stary arkusz]
montaz filtra wody|szt	Prace dodatkowe	szt	Montaż filtra wody [stary arkusz]
montaz gk na glifach|mb	Prace dodatkowe	mb	Montaż GK na glifach [stary arkusz]
montaz gotowej barierki na antresoli|kpl	Prace dodatkowe	kpl	Montaż gotowej barierki na antresoli [stary arkusz]
montaz gotowych schodow na antresole|kpl	Prace dodatkowe	kpl	Montaż gotowych schodów na antresolę [stary arkusz]
montaz grzalki do grzejnika|szt	Prace dodatkowe	szt	Montaż grzałki do grzejnika [stary arkusz]
montaz grzejnikow ponowny|szt	Prace dodatkowe	szt	Montaż grzejników ponowny [stary arkusz]
montaz i demontaz zestawy podtynkoego ( blad inwestora)|kpl	Prace dodatkowe	kpl	Montaż i demontaż zestawu podtynkowego (błąd inwestora) [stary arkusz]
montaz i podlaczenie okapu|szt	Prace dodatkowe	szt	Montaż i podłączenie okapu [stary arkusz]
montaz i skrecanie mebli|kpl	Prace dodatkowe	kpl	Montaż i skręcanie mebli [stary arkusz]
montaz kratek wentylacyjnych|szt	Prace dodatkowe	szt	Montaż kratek wentylacyjnych [stary arkusz]
montaz kratki sciekowej wraz z wypoziomowaniem (koperta)|kpl	Prace dodatkowe	kpl	Montaż kratki ściekowej wraz z wypoziomowaniem (koperta) [stary arkusz]
montaz kratki wentylacyjnej|szt	Prace dodatkowe	szt	Montaż kratki wentylacyjnej [stary arkusz]
montaz lamp w lazience (wycinanie gk, robienie otworu w glazurze)|szt	Prace dodatkowe	szt	Montaż lamp w łazience (wycinanie GK, robienie otworu w glazurze) [stary arkusz]
montaz listew pod obrazy 2m|szt	Prace dodatkowe	szt	Montaż listew pod obrazy 2 m [stary arkusz]
montaz listwy ozdobnej na kominku|mb	Prace dodatkowe	mb	Montaż listwy ozdobnej na kominku [stary arkusz]
montaz listwy w progu do lazienki|szt	Prace dodatkowe	szt	Montaż listwy w progu do łazienki [stary arkusz]
montaz lustra - zwykle wiszace|kpl	Prace dodatkowe	kpl	Montaż lustra - zwykłe wiszące [stary arkusz]
montaz naroznikow dekoracyjnych|mb	Prace dodatkowe	mb	Montaż narożników dekoracyjnych [stary arkusz]
montaz oscieza drzwi wejsciowych z plyt gipsowo-kartonowych|mb	Prace dodatkowe	mb	Montaż ościeża drzwi wejściowych z płyt gipsowo-kartonowych [stary arkusz]
montaz plyt akustycznych dodatek|m2	Prace dodatkowe	m2	Montaż płyt akustycznych dodatek [stary arkusz]
montaz plyt osb strych|m2	Prace dodatkowe	m2	Montaż płyt OSB strych [stary arkusz]
montaz plyty farmacell na belke stropowa|mb	Prace dodatkowe	mb	Montaż płyty fermacell na belkę stropową [stary arkusz]
montaz polki pod prysznicem|szt	Prace dodatkowe	szt	Montaż półki pod prysznicem [stary arkusz]
montaz profili i plyt farmacell miedzy belek stropowych.+ welna|mb	Prace dodatkowe	mb	Montaż profili i płyt fermacell między belkami stropowymi + wełna [stary arkusz]
montaz prysznica na zewnatrz na patencie - jeszcze nie wiem jak, ale cos wymyslimy.|kpl	Prace dodatkowe	kpl	Montaż prysznica na zewnątrz na patencie - jeszcze nie wiadomo jak, ale coś wymyślimy [stary arkusz]
montaz przedlozek|szt	Prace dodatkowe	szt	Montaż przedłużek [stary arkusz]
montaz przedlozek elektr.|szt	Prace dodatkowe	szt	Montaż przedłużek elektr. [stary arkusz]
montaz schodow strychowych|szt	Prace dodatkowe	szt	Montaż schodów strychowych [stary arkusz]
montaz sprzetu agd w kuchni|kpl	Prace dodatkowe	kpl	Montaż sprzętu AGD w kuchni [stary arkusz]
montaz syfonu + dojazd dodatkowy|kpl	Prace dodatkowe	kpl	Montaż syfonu + dojazd dodatkowy [stary arkusz]
montaz szafek na scianie|szt	Prace dodatkowe	szt	Montaż szafek na ścianie [stary arkusz]
montaz urzadzen lacznosci wewnetrznej - instalacji przyzywowej (domofonu) - tablica przyzywowa|kpl	Prace dodatkowe	kpl	Montaż urządzeń łączności wewnętrznej - instalacji przyzywowej (domofonu) - tablica przyzywowa [stary arkusz]
montaz wentylacji|mb	Prace dodatkowe	mb	Montaż wentylacji [stary arkusz]
montaz wieszakow w przedpokoju|szt	Prace dodatkowe	szt	Montaż wieszaków w przedpokoju [stary arkusz]
motnaz lamp|szt	Prace dodatkowe	szt	Montaż lamp [stary arkusz]
murowanie kominku|kpl	Prace dodatkowe	kpl	Murowanie kominka [stary arkusz]
mycie okien i futryn|kpl	Prace dodatkowe	kpl	Mycie okien i futryn [stary arkusz]
mycie ram okkienych i drzwiowych|mb	Prace dodatkowe	mb	Mycie ram okiennych i drzwiowych [stary arkusz]
na calej scianie gdzie jest wykusz wymiana popekanych szyb okiennych (bodajze 10, o roznych wymiarach) - wycena indywidualna do potwierdzenia po pomiarach, ale przyjmuje srednio 400 zl/okno|szt	Prace dodatkowe	szt	Na całej ścianie gdzie jest wykusz wymiana popękanych szyb okiennych (bodajże 10, o różnych wymiarach) - wycena indywidualna do potwierdzenia po pomiarach, przyjmuję średnio 400 zł/okno [stary arkusz]
naprawa awarii wody w lazience|kpl	Prace dodatkowe	kpl	Naprawa awarii wody w łazience [stary arkusz]
naprawa scian po poszukiwaniu inst. elektr.|kpl	Prace dodatkowe	kpl	Naprawa ścian po poszukiwaniu inst. elektr. [stary arkusz]
naprawa sufitu lazienka przedpokoj(tasma ,gladz)|kpl	Prace dodatkowe	kpl	Naprawa sufitu łazienka, przedpokój (taśma, gładź) [stary arkusz]
naprawa wentylacji sauna - trzeba zaczac od wizyty kominiarza, koszt ok 300 zl/jeden przewod kominowy. mamy sprawdzonego, wiec mozemy ogarnac.|kpl	Prace dodatkowe	kpl	Naprawa wentylacji sauna - trzeba zacząć od wizyty kominiarza, koszt ok. 300 zł/jeden przewód kominowy [stary arkusz]
naprawienie sciany po zalaniu|szt	Prace dodatkowe	szt	Naprawienie ściany po zalaniu [stary arkusz]
oblozenie schodow deska tarasowa|kpl	Prace dodatkowe	kpl	Obłożenie schodów deską tarasową [stary arkusz]
obnizenie kanalizacji dla odplywu liniowego|kpl	Prace dodatkowe	kpl	Obniżenie kanalizacji dla odpływu liniowego [stary arkusz]
obnizenie otworow drzwi|szt	Prace dodatkowe	szt	Obniżenie otworów drzwi [stary arkusz]
obrobienie drzwi w kotlowni + parapety+ glif|kpl	Prace dodatkowe	kpl	Obrobienie drzwi w kotłowni + parapety + glif [stary arkusz]
obrobienie okna plytami pir|kpl	Prace dodatkowe	kpl	Obrobienie okna płytami PIR [stary arkusz]
obrobka drzwi ukrytych|szt	Prace dodatkowe	szt	Obróbka drzwi ukrytych [stary arkusz]
odbior mieszkania|kpl	Prace dodatkowe	kpl	Odbiór mieszkania [stary arkusz]
odbior mieszkania od dewelopera|kpl	Prace dodatkowe	kpl	Odbiór mieszkania od dewelopera [stary arkusz]
odbior techniczny|kpl	Prace dodatkowe	kpl	Odbiór techniczny [stary arkusz]
odciecie i rozkucic scian pod montaz pralki|kpl	Prace dodatkowe	kpl	Odcięcie i rozkucie ścian pod montaż pralki [stary arkusz]
okladziny scienne z lameli drewnianych 2x2cm, kolor dab winchester - sama robocizna. moge uwzglednic material jak bede rowniez wiedzial czy drewno naturalne, czy laminat czy fornir|m2	Prace dodatkowe	m2	Okładziny ścienne z lameli drewnianych 2x2 cm, kolor dąb winchester - sama robocizna. Materiał do uwzględnienia, gdy wiadomo czy drewno naturalne, laminat czy fornir [stary arkusz]
okladziny scienne z plyt laminowanych gr 18cm, kolor dab winchester - wycena u stolarza jak tylko zostanie wybrany material. czy fornir czy laminat|m2	Prace dodatkowe	m2	Okładziny ścienne z płyt laminowanych gr. 18 cm, kolor dąb winchester - wycena u stolarza, gdy zostanie wybrany materiał: fornir czy laminat [stary arkusz]
otwory w plytkach w kotlowni|szt	Prace dodatkowe	szt	Otwory w płytkach w kotłowni [stary arkusz]
otwory w scianach murowanych -uloze- nie nadprozy stalowych|mb	Prace dodatkowe	mb	Otwory w ścianach murowanych - ułożenie nadproży stalowych [stary arkusz]
p0szerzenie otworu drzwi w wc|kpl	Prace dodatkowe	kpl	Poszerzenie otworu drzwi w WC [stary arkusz]
paliwo mysle, ze dwa wyjazdy minimum|kpl	Prace dodatkowe	kpl	Paliwo - dwa wyjazdy minimum [stary arkusz]
plytki w kotlowni|m2	Prace dodatkowe	m2	Płytki w kotłowni [stary arkusz]
podkucie plytek przy kominku do montazu katownikow|kpl	Prace dodatkowe	kpl	Podkucie płytek przy kominku do montażu kątowników [stary arkusz]
podlaczenie pralki i suszarki|kpl	Prace dodatkowe	kpl	Podłączenie pralki i suszarki [stary arkusz]
podloga w garazu - epoksyd - wycena indywidualna w zaleznosci od wyboru materialu o ceny powierzchni|m2	Prace dodatkowe	m2	Podłoga w garażu - epoksyd - wycena indywidualna w zależności od wyboru materiału i powierzchni [stary arkusz]
ponowne malowanie scian - zmiana koloru|m2	Prace dodatkowe	m2	Ponowne malowanie ścian - zmiana koloru [stary arkusz]
poprawienie elektryki w gabinecie - weryfikacja na miejscu a kwota szacunkowa|kpl	Prace dodatkowe	kpl	Poprawienie elektryki w gabinecie - weryfikacja na miejscu, kwota szacunkowa [stary arkusz]
poprawinie zle wystajacej rury z woda wychodzacej na ogrod|kpl	Prace dodatkowe	kpl	Poprawienie źle wystającej rury z wodą wychodzącej na ogród [stary arkusz]
poprawki po panach od mebli cale mieszkanie|kpl	Prace dodatkowe	kpl	Poprawki po panach od mebli, całe mieszkanie [stary arkusz]
poprawki szpachlarskie na reszcie scian (wieksze ubytki)|kpl	Prace dodatkowe	kpl	Poprawki szpachlarskie na reszcie ścian (większe ubytki) [stary arkusz]
poszyrzenie otworow drzwi|szt	Prace dodatkowe	szt	Poszerzenie otworów drzwi [stary arkusz]
prace projektowe|kpl	Prace dodatkowe	kpl	Prace projektowe [stary arkusz]
projekt funkcjonalny ze scianami i elektryka|kpl	Prace dodatkowe	kpl	Projekt funkcjonalny ze ścianami i elektryką [stary arkusz]
projekt lazienki|kpl	Prace dodatkowe	kpl	Projekt łazienki [stary arkusz]
prszenoszenie mebli|kpl	Prace dodatkowe	kpl	Przenoszenie mebli [stary arkusz]
przebicie otworow o powierzchni 0.05 m2 - 0.10 m2 w elementach z betonu zwirowego o grubosci do 20 cm - uszczelenienie masa ogniochronna|szt	Prace dodatkowe	szt	Przebicie otworów o powierzchni 0,05 m2 - 0,10 m2 w elementach z betonu żwirowego o grubości do 20 cm - uszczelnienie masą ogniochronną [stary arkusz]
przebicie przez sciane|szt	Prace dodatkowe	szt	Przebicie przez ścianę [stary arkusz]
przebijanie otworow w scianach z cegly o srednicy do 100mm na glebokosc do 50cm|szt	Prace dodatkowe	szt	Przebijanie otworów w ścianach z cegły o średnicy do 100 mm na głębokość do 50 cm [stary arkusz]
przebijanie otworow w stropach o srednicy do 100mm na glebokosc do 50cm|szt	Prace dodatkowe	szt	Przebijanie otworów w stropach o średnicy do 100 mm na głębokość do 50 cm [stary arkusz]
przedscianka z gk plyta pojedyncza + folia paroizolacijna|m2	Prace dodatkowe	m2	Przedścianka z GK płyta pojedyncza + folia paroizolacyjna [stary arkusz]
przeniesienie gniazdka do okapu + ponowne podlaczenie oswietlenia kuchni|kpl	Prace dodatkowe	kpl	Przeniesienie gniazdka do okapu + ponowne podłączenie oświetlenia kuchni [stary arkusz]
przeniesienie punktu oswietleniowego - skucie, przedluzenie, szpachlowanie|kpl	Prace dodatkowe	kpl	Przeniesienie punktu oświetleniowego - skucie, przedłużenie, szpachlowanie [stary arkusz]
przeniesienie wentylacji|kpl	Prace dodatkowe	kpl	Przeniesienie wentylacji [stary arkusz]
przenisienie otworow wentylacji|kpl	Prace dodatkowe	kpl	Przeniesienie otworów wentylacji [stary arkusz]
przenoszenie mebli|kpl	Prace dodatkowe	kpl	Przenoszenie mebli [stary arkusz]
przerobienie baterii|kpl	Prace dodatkowe	kpl	Przerobienie baterii [stary arkusz]
przerobienie kanalizacji w kuchni+ otwor w szafce|kpl	Prace dodatkowe	kpl	Przerobienie kanalizacji w kuchni + otwór w szafce [stary arkusz]
przerobienie wentylaacji - zrobienie dziury i zalatanie|kpl	Prace dodatkowe	kpl	Przerobienie wentylacji - zrobienie dziury i załatanie [stary arkusz]
przerobka baterii podtynkowej bidet|~	Prace dodatkowe	kpl	Przeróbka baterii podtynkowej bidet [stary arkusz]
przygotowanie peszla pod kabel internetowy|kpl	Prace dodatkowe	kpl	Przygotowanie peszla pod kabel internetowy [stary arkusz]
przyklejenie membrany pod plytki|m2	Prace dodatkowe	m2	Przyklejenie membrany pod płytki [stary arkusz]
regulacja mis ustepowych - demontaz i ponowny montaz wraz z sylikonami|szt	Prace dodatkowe	szt	Regulacja mis ustępowych - demontaż i ponowny montaż wraz z silikonami [stary arkusz]
regulacja okien|szt	Prace dodatkowe	szt	Regulacja okien [stary arkusz]
